site ID,"Depth
(m)",LL(%),PI,LI,e,K0,?'v (kPa),"Su(UCST)
(kPa)",St(UCST),"Su(VST)
(kPa)",St(VST),"ps
(MPa)",?'v /Pa,Su(UCST)/?'v,Su(VST)/?'v,ps/?'v
36,4,,13.4,,1.15,,40.9,,,,,,0.403751233958539,,,
36,8,,14.6,,1.13,,74.5,,,,,,0.735439289239882,,,
36,12,,22.8,,1.43,,103.2,,,,,,1.0187561697927,,,
36,16,,23.5,,1.53,,130.9,,,,,,1.29220138203356,,,
36,20,,22.5,,1.27,,159.2,,,,,,1.5715695952616,,,
36,24,,13.5,,0.89,,192.2,,,,,,1.89733464955577,,,
36,3,,15.9,,1.18,,34,,,,,,0.33563672260612,,,
36,4,,13.6,,1.15,,41.8,,,,,,0.412635735439289,,,
36,9,,18.3,,1.47,,83.3,,,,,,0.822309970384995,,,
36,12,,17.6,,1.4,,104.4,,,,,,1.03060217176703,,,
36,15,,25.3,,1.55,,125.5,,,,,,1.23889437314906,,,
36,16,,21.3,,1.36,,132.5,,,,,,1.30799605133268,,,
36,17,,23.9,,1.42,,139.6,,,,,,1.37808489634748,,,
36,18,,22.5,,1.53,,146.6,,,,,,1.4471865745311,,,
36,19,,21,,1.25,,153.7,,,,,,1.5172754195459,,,
36,20,,21.5,,1.52,,160.7,,,,,,1.58637709772952,,,
36,21,,23.8,,1.34,,168.1,,,,,,1.65942744323791,,,
36,22,,21,,1.29,,175.8,,,,,,1.73543928923988,,,
36,23,,21.6,,1.31,,183.4,,,,,,1.81046396841066,,,
36,24,,16.4,,1.05,,191,,,,,,1.88548864758144,,,
36,3,,16.2,,1.11,,34.7,,,,,,0.342546890424482,,,
36,4,,13.1,,1.01,,42.8,,,,,,0.422507403751234,,,
36,5,,13.9,,1.09,,51,,,,,,0.503455083909181,,,
36,8,,15.5,,1.18,,77.1,,,,,,0.761105626850938,,,
36,13,,22.8,,1.45,,113.5,,,,,,1.12043435340573,,,
36,18,,20.2,,1.47,,148.4,,,,,,1.4649555774926,,,
36,23,,23.1,,1.21,,186.4,,,,,,1.8400789733465,,,
36,3.5,,17,,1.26,,37.3,,,,,,0.368213228035538,,,
36,4.5,,13.9,,1.08,,45.1,,,,,,0.445212240868707,,,
36,8,,16.8,,1.34,,73.9,,,,,,0.729516288252715,,,
36,10,,21.3,,1.46,,88.3,,,,,,0.871668311944719,,,
36,11,,21.8,,1.42,,95.4,,,,,,0.941757156959526,,,
36,12,,24.1,,1.58,,102.4,,,,,,1.01085883514314,,,
36,13,,22.9,,1.37,,109.5,,,,,,1.08094768015795,,,
36,14,,22.7,,1.35,,116.6,,,,,,1.15103652517275,,,
36,15,,22.9,,1.43,,123.6,,,,,,1.22013820335637,,,
36,16,,23.7,,1.42,,130.7,,,,,,1.29022704837117,,,
36,17,,24.3,,1.44,,137.7,,,,,,1.35932872655479,,,
36,18,,24.3,,1.47,,144.8,,,,,,1.4294175715696,,,
36,19,,21.6,,1.3,,151.8,,,,,,1.49851924975321,,,
36,20,,19.3,,1.27,,159.6,,,,,,1.57551826258638,,,
36,21,,22.5,,1.26,,167.3,,,,,,1.65153010858835,,,
36,22,,21.8,,1.25,,175,,,,,,1.72754195459033,,,
36,23,,19.7,,1.26,,182.7,,,,,,1.8035538005923,,,
36,24,,17,,0.97,,190.5,,,,,,1.88055281342547,,,
36,11,,24.1,,1.47,,101.1,,,39.4,3.7,1.16,0.998025666337611,,0.38971315529179,11.4737883283877
36,18,,21.7,,1.31,,151.4,,,52.1,3.6,0.85,1.49457058242843,,0.344121532364597,5.61426684280053
36,24,,13.1,,0.86,,202.1,,,58.4,3,1.3,1.99506416584403,,0.288965858485898,6.43245917862444
37,2.5,37.6,16.7,1.17,1.167,,30.2,,,,,0.44,0.298124383020731,,,14.5695364238411
37,3,38.5,16.9,1.22,1.218,0.49,34,,,,,0.38,0.33563672260612,,,11.1764705882353
37,7,30.6,12.6,1.79,1.147,,68.3,,,,,,0.674234945705824,,,
37,9,41.6,19.5,1.69,1.56,,84,,,36.8,4.7,0.8,0.829220138203356,,0.438095238095238,9.52380952380952
37,12,44,21.9,1.29,1.462,,104.7,,,,,0.63,1.03356367226061,,,6.01719197707736
37,15,49.3,25,1.06,1.461,0.54,125.4,,,41.8,5.5,0.7,1.23790720631787,,0.333333333333333,5.58213716108453
37,18,48.3,25.1,1.09,1.473,,146.1,,,,,0.84,1.44225074037512,,,5.74948665297741
37,21.2,47.7,22.9,1.06,1.454,0.55,169.3,,,48.6,5.5,0.98,1.67127344521224,,0.28706438275251,5.78854105138807
37,24,37.5,16.1,0.82,0.976,,191.1,32,,,,1.02,1.88647581441264,0.167451596023025,,5.33751962323391
37,11,39.2,16.8,1.1,1.211,,,,,,,,,,,
37,14,47.8,23.6,1.21,1.485,0.54,,37,,,,,,,,
37,17,50.2,25.2,1.05,1.502,,,,,,,,,,,
37,20,47.7,22.6,0.92,1.319,,,,,,,,,,,
37,23,43.7,19.1,0.96,1.239,0.5,,,,,,,,,,
37,26,45.5,23,1,1.325,,,,,,,,,,,
37,3,37.9,16.9,1.32,1.235,,,,,,,,,,,
37,8.2,39.5,16.9,1.2,1.24,,,,,,,,,,,
37,10.5,44.8,22.5,1.12,1.388,,,,,,,,,,,
37,13.5,47.4,24.1,1.18,1.509,,,,,,,,,,,
37,16.5,48.7,22.5,1.08,1.447,,,,,,,,,,,
37,19.5,46.6,24,0.8,1.217,,,,,,,,,,,
37,22.5,44.2,20.8,0.87,1.235,,,,,,,,,,,
37,25.5,37.3,16.1,0.82,1.016,,,,,,,,,,,
37,2.5,33.9,14.3,1.52,1.143,,29.2,,,25,5,0.8,0.288252714708786,,0.856164383561644,27.3972602739726
37,3.5,31.1,12.7,1.35,1.025,,37.4,,,,,0.45,0.369200394866732,,,12.0320855614973
37,7.5,34.5,14.4,1.05,1.017,,72.6,30,,,,,0.716683119447187,0.413223140495868,,
37,8.5,38.6,16.8,1.29,1.212,,80.7,,,21,5.3,1.33,0.796643632773939,,0.260223048327138,16.4807930607187
37,11.5,46.7,23.5,1.06,1.366,,103,,,29,5.8,0.52,1.01678183613031,,0.281553398058252,5.04854368932039
37,14.5,46.3,21.7,1.03,1.364,,124.5,,,38,5.4,0.7,1.22902270483712,,0.305220883534137,5.62248995983936
37,17.5,50.5,24.2,1.02,1.466,,146,,,47,5.2,0.84,1.44126357354393,,0.321917808219178,5.75342465753425
37,20.5,46.7,20.6,0.76,1.252,,168,,,,,0.91,1.65844027640671,,,5.41666666666667
37,23.5,34.3,14.4,1.11,0.995,,192.1,,,,,0.98,1.89634748272458,,,5.10150963040083
37,3.15,32.4,13.9,,,,,,,,,,,,,
37,6.15,31.3,13.7,,,,,,,,,,,,,
37,7.15,30.9,12.3,,,,,,,,,,,,,
37,8.15,34.4,13.8,,,,,,,,,,,,,
37,10.15,35.7,16.6,,,,,,,,,,,,,
37,14.15,46.2,23.3,,,,,,,,,,,,,
37,18.15,49.9,24.9,,,,,,,,,,,,,
37,22.15,41.2,19,,,,,,,,,,,,,
37,2.5,36.3,15.7,1.18,1.121,,,,,,,,,,,
37,3.5,36.5,16.2,1.36,1.196,0.49,,19,,,,,,,,
37,7.5,30.4,13.5,1.52,1.053,,,,,,,,,,,
37,11,40.1,19.3,1.26,1.339,,,,,,,,,,,
37,14,40.4,19.4,1.32,1.335,,,,,,,,,,,
37,17,46,20.5,1.27,1.467,,,,,,,,,,,
37,20,45.6,20.7,1,1.313,,,,,,,,,,,
37,23,44.1,20.1,1.03,1.287,,,,,,,,,,,
37,26,42.9,20,1.02,1.244,,,,,,,,,,,
37,2.5,35.5,13.8,1.33,1.105,,,,,,,,,,,
37,3.5,31.4,13.1,1.73,1.119,,,,,,,,,,,
37,9,37.4,15.3,1.41,1.242,,,,,,,,,,,
37,12,47.9,26.5,1.06,1.413,,,,,,,,,,,
37,15,48.6,23.6,1.06,1.457,,,,,,,,,,,
37,18,47.9,23.8,1.18,1.491,,,,,,,,,,,
37,21,48.6,24.4,1.07,1.484,,,,,,,,,,,
37,24,39,17.2,0.84,1.075,,,,,,,,,,,
37,3,38.1,16.9,1.17,1.149,,,,,,,,,,,
37,4,33.1,13.7,1.24,1.027,,,,,,,,,,,
37,8,37.8,15.9,1.31,1.228,,,,,,,,,,,
37,10.5,44.7,21.3,1.31,1.464,,,,,,,,,,,
37,13.5,40.1,18.5,1.31,1.324,,,,,,,,,,,
37,16.5,46,21,1.2,1.475,,,,,,,,,,,
37,19.5,46.6,21.7,1.22,1.493,,,,,,,,,,,
37,3,33.2,13.9,1.52,1.145,,,,,,,,,,,
37,4,38,16.6,1.48,1.331,0.5,,,,,,,,,,
37,6,32.6,13.2,1.4,1.072,,,,,,,,,,,
37,7,35.7,15,1.07,1.075,,,,,,,,,,,
37,9,36.4,17,1.34,1.206,,,,,,,,,,,
37,12,42.7,20.9,1.2,1.375,,,,,,,,,,,
37,15,49.6,24.3,1.06,1.452,,,,,,,,,,,
37,18,48.4,25.1,1.16,1.504,,,,,,,,,,,
37,21,43.3,20.5,0.93,1.23,,,43,,,,,,,,
37,7.5,37.5,16.1,1.27,1.214,,,,,,,,,,,
37,8.5,32.6,13.3,1.77,1.221,0.53,,28,,,,,,,,
37,11.5,43.5,20.4,1.24,1.373,0.54,,24,,,,,,,,
37,14.5,42.8,20.2,1.71,1.634,,,,,,,,,,,
37,17.5,48.9,24.6,1.13,1.527,,,,,,,,,,,
37,20.5,43.5,19.9,1.07,1.32,0.53,,,,,,,,,,
38,2.5,,12.9,,1.17,,28.7,,,,,0.67,0.283316880552813,,,23.3449477351916
38,4.5,,13.3,,1.03,,44.8,,,,,0.69,0.442250740375123,,,15.4017857142857
38,7.5,,13.2,,1.08,,70.7,,,,,0.45,0.697926949654492,,,6.36492220650637
38,9,,18.3,,1.38,,82.9,,,,,0.49,0.818361303060217,,,5.91073582629674
38,12,,23.4,,1.48,,104.1,,,,,0.56,1.02764067127345,,,5.37944284341979
38,15,,20.4,,1.36,,125.4,,,,,0.56,1.23790720631787,,,4.46570972886762
38,18,,22,,1.45,,146.6,,,,,0.77,1.4471865745311,,,5.25238744884038
38,21,,20,,1.28,,168.3,,,,,0.84,1.6614017769003,,,4.99108734402852
38,4,,12.4,,1.09,,44.3,,,,,,0.437314906219151,,,
38,8,,10.7,,1.08,,79.4,,,,,,0.783810463968411,,,
38,9,,14.6,,1.24,,87.3,,,,,,0.861796643632774,,,
38,10,,17.9,,1.46,,95.1,,,,,,0.938795656465943,,,
38,11,,19.6,,1.33,,102.2,,,,,,1.00888450148075,,,
38,12,,18.2,,1.41,,109.3,,,,,,1.07897334649556,,,
38,13,,24.5,,1.46,,116.4,,,,,,1.14906219151037,,,
38,14,,18.2,,1.44,,123.5,,,,,,1.21915103652517,,,
38,15,,19.3,,1.37,,130.7,,,,,,1.29022704837117,,,
38,16,,21.3,,1.38,,137.8,,,,,,1.36031589338598,,,
38,17,,22.1,,1.48,,144.9,,,,,,1.43040473840079,,,
38,18,,20.4,,1.38,,152,,,,,,1.5004935834156,,,
38,19,,20.8,,1.3,,159.1,,,,,,1.5705824284304,,,
38,20,,21.2,,1.48,,166.2,,,,,,1.64067127344521,,,
38,21,,23.2,,1.3,,173.5,,,,,,1.71273445212241,,,
38,22,,23.4,,1.34,,180.9,,,,,,1.7857847976308,,,
38,4,,14.2,,1.03,,52.1,,,,,,0.51431391905232,,,
38,7,,14.1,,1.06,,77.8,,,,,,0.768015794669299,,,
38,9,,16.7,,1.38,,93.2,,,,,,0.920039486673248,,,
38,13,,21.8,,1.36,,123,,,,,,1.2142152023692,,,
38,17,,20.1,,1.42,,151.7,,,,,,1.49753208292201,,,
38,21,,20.9,,1.29,,180.4,,,,,,1.78084896347483,,,
38,25,,19.9,,1.23,,210.7,,,,,,2.07996051332675,,,
38,3,,13.4,,1.15,,32,,,,,,0.315893385982231,,,
38,9,,19.6,,1.35,,80.9,,,,,,0.798617966436328,,,
38,12,,17.8,,1.4,,102,,,,,,1.00691016781836,,,
38,15,,21.4,,1.47,,122.8,,,,,,1.21224086870681,,,
38,18,,22,,1.53,,143.7,,,,,,1.41855873642646,,,
38,21,,19.5,,1.15,,165.9,,,,,,1.63770977295163,,,
38,24,,13.4,,0.92,,191,,,,,,1.88548864758144,,,
38,4,,14.7,,1.05,,44.3,,,,,0.56,0.437314906219151,,,12.6410835214447
38,6,,11.5,,1.2,,60.3,,,,,,0.595261599210267,,,
38,8,,16.7,,1.3,,77.7,,,,,0.49,0.767028627838105,,,6.30630630630631
38,10,,19,,1.36,,92.3,,,,,0.56,0.911154985192498,,,6.06717226435536
38,12,,20.1,,1.55,,106.2,,,,,0.63,1.04837117472853,,,5.93220338983051
38,14,,18.5,,1.36,,120.1,,,,,0.71,1.18558736426456,,,5.91174021648626
38,16,,18.5,,1.55,,134,,,,,0.81,1.32280355380059,,,6.04477611940299
38,18,,22.8,,1.44,,147.9,,,,,0.92,1.46001974333662,,,6.22041920216362
38,19,,20.7,,1.52,,154.8,,,,,0.88,1.52813425468904,,,5.68475452196382
38,20,,21.6,,1.28,,161.8,,,,,0.92,1.59723593287266,,,5.68603213844252
38,21,,17.8,,1.33,,169.1,,,,,0.92,1.66929911154985,,,5.44056771141337
38,22,,19.6,,1.44,,176.5,,,,,0.99,1.74234945705824,,,5.60906515580737
38,23,,23.7,,1.31,,183.8,,,,,1.02,1.81441263573544,,,5.54951033732318
38,24,,19.5,,1.29,,191.2,,,,,0.99,1.88746298124383,,,5.17782426778243
38,3,,14.8,,1.18,,38.9,,,,,0.41,0.38400789733465,,,10.5398457583548
38,5,,14.7,,1.3,,54.1,,,,,,0.534057255676209,,,
38,9,,16.6,,1.18,,87.9,,,,,0.51,0.867719644619941,,,5.80204778156997
38,13,,18.8,,1.4,,116.2,,,,,0.64,1.14708785784798,,,5.50774526678141
38,17,,18.2,,1.49,,144.1,,,,,0.81,1.42250740375123,,,5.62109646079112
38,21,,20.9,,1.26,,172.6,,,,,1,1.70384995064166,,,5.79374275782155
38,4,,13.9,,0.97,,41,,,,,,0.404738400789733,,,
38,8,,23,,1.48,,74.6,,,,,,0.736426456071076,,,
38,12,,21.6,,1.39,,102.6,,,,,,1.01283316880553,,,
38,16,,22.3,,1.48,,130.7,,,,,,1.29022704837117,,,
38,20,,26,,1.36,,158.8,,,,,,1.56762092793682,,,
38,3.5,,14.5,,1.11,,40,,,,,,0.394866732477789,,,
38,8.5,,14.4,,1.25,,81.7,,,,,,0.806515301085883,,,
38,13,,17.3,,1.36,,114.3,,,,,,1.12833168805528,,,
38,17,,18.7,,1.42,,142.9,,,,,,1.4106614017769,,,
38,21,,20.6,,1.26,,172.4,,,,,,1.70187561697927,,,
38,9,,16.2,,1.09,,93.6,,,,,,0.923988153998026,,,
38,14,,21.1,,1.49,,128.3,,,,,,1.26653504442251,,,
38,17,,21.8,,1.48,,148.9,,,,,,1.46989141164857,,,
38,18,,22.2,,1.56,,155.8,,,,,,1.53800592300099,,,
38,19,,21.9,,1.48,,162.6,,,,,,1.60513326752221,,,
38,20,,21.3,,1.29,,169.9,,,,,,1.67719644619941,,,
38,21,,20.6,,1.16,,177.7,,,,,,1.75419545903258,,,
38,22,,22.8,,1.35,,185.4,,,,,,1.83020730503455,,,
38,23,,21.6,,1.25,,193.2,,,,,,1.90720631786772,,,
38,24,,19.3,,1.14,,200.9,,,,,,1.98321816386969,,,
38,25,,17.7,,1.24,,208.7,,,,,,2.06021717670286,,,
38,26,,18.3,,1.04,,216.4,,,,,,2.13622902270484,,,
38,3,,16.8,,1.11,,44.9,,,,,,0.443237907206318,,,
38,5,,13.2,,1.09,,61,,,,,,0.602171767028628,,,
38,10.5,,21.4,,1.56,,106.8,,,,,,1.0542941757157,,,
38,15,,19.1,,1.31,,138.8,,,,,,1.37018756169793,,,
38,20,,22.6,,1.36,,174.4,,,,,,1.72161895360316,,,
38,4,,14.9,,1.26,,41.1,,,,,,0.405725567620928,,,
38,9,,15.2,,1.36,,81,,,,,,0.799605133267522,,,
38,14,,22.7,,1.42,,116.5,,,,,,1.15004935834156,,,
38,20,,23.8,,1.23,,159.1,,,,,,1.5705824284304,,,
38,6,,12.2,,1.18,,62.6,,,,,,0.617966436327739,,,
38,10,,13.2,,1.12,,96.1,,,,,,0.948667324777887,,,
38,16,,22.6,,1.4,,139.7,,,,,,1.37907206317868,,,
38,20,,20.1,,1.48,,167.8,,,,,,1.65646594274432,,,
38,24,,23.1,,1.21,,198.1,,,,,,1.95557749259625,,,
38,5.5,,13.5,,1.06,,54,,,,,0.78,0.533070088845015,,,14.4444444444444
38,11,,19,,1.42,,99.2,,,,,0.54,0.979269496544916,,,5.44354838709677
38,18,,25.2,,1.31,,150,,,,,0.88,1.48075024679171,,,5.86666666666667
38,23,,21.1,,1.25,,187.5,,,,,1.02,1.85093780848963,,,5.44
39,4,30.5,10.5,1.2,0.96,,46.1,,,32.7,3.5,0.38,0.455083909180652,,0.709327548806941,8.24295010845987
39,8.5,32.6,13.8,1.25,0.989,,86,20,,41.1,4.9,0.49,0.848963474827246,0.232558139534884,0.477906976744186,5.69767441860465
39,11,45.3,22.2,1.37,1.513,,105.7,,,,,0.49,1.04343534057256,,,4.63576158940397
39,12,45.3,21.8,1.35,1.503,,112.7,,,40.1,4.4,0.48,1.11253701875617,,0.355811889973381,4.25909494232476
39,13,43.2,20.6,1.15,1.337,,119.6,,,,,0.49,1.18065153010859,,,4.09698996655518
39,14,46,22.5,1.2,1.433,,126.6,,,35.6,4,0.63,1.2497532082922,,0.281200631911532,4.97630331753555
39,15,40.1,17.6,1.46,1.389,,133.6,,,,,0.54,1.31885488647581,,,4.04191616766467
39,16,49.3,23.4,1.14,1.467,,140.6,,,38.4,4,0.56,1.38795656465943,,0.273115220483642,3.98293029871977
39,17,47.7,24,1.32,1.588,,147.5,,,,,0.55,1.45607107601185,,,3.72881355932203
39,18,46.1,21,1.15,1.429,,154.5,22,,42.9,4.3,0.95,1.52517275419546,0.142394822006473,0.277669902912621,6.14886731391586
39,19,50.7,25.2,1.06,1.502,,161.5,29,,,,0.71,1.59427443237907,0.179566563467492,,4.39628482972136
39,20,46.8,22.4,0.98,1.314,0.5,168.4,,,43.9,4.3,0.71,1.66238894373149,,0.260688836104513,4.21615201900238
39,21,44.2,20.4,0.99,1.302,,176.1,33,,,,0.78,1.73840078973347,0.187393526405451,,4.42930153321976
39,22,40.1,19.1,1.06,1.2,,183.8,,,,,0.85,1.81441263573544,,,4.62459194776931
39,23,40,17.7,1.24,1.234,0.5,191.5,33,,,,0.85,1.89042448173741,0.172323759791123,,4.43864229765013
39,24,39.2,18.6,0.92,1.096,,199.1,,,49.8,4.5,0.85,1.96544916090819,,0.250125565042692,4.26921145153189
39,13.15,43.5,19.4,,,,,,,,,,,,,
39,15.15,41.4,18.3,,,,,,,,,,,,,
39,17.15,44.9,20.9,,,,,,,,,,,,,
39,19.15,44.8,22.2,,,,,,,,,,,,,
39,21.15,45.3,21.7,,,,,,,,,,,,,
39,23.15,41.4,19.5,,,,,,,,,,,,,
39,2.5,34,15.1,1.07,1.048,,32.7,,,,,0.66,0.322803553800592,,,20.1834862385321
39,9,34.2,14.2,1.81,1.286,,88.1,,,,,0.52,0.86969397828233,,,5.90238365493757
39,13,45.9,22.8,1.15,1.387,,117.2,24,,,,0.6,1.15695952615992,0.204778156996587,,5.11945392491468
39,16,45.2,22.1,1.2,1.378,,139,,,,,0.72,1.37216189536032,,,5.17985611510791
39,19,44.7,19.6,1.08,1.329,,160.7,,,,,0.72,1.58637709772952,,,4.4803982576229
39,22,43.3,20.2,0.91,1.198,,183.7,,,,,0.82,1.81342546890424,,,4.46379967338051
39,25,38.8,17.2,1.13,1.146,,207.3,,,,,0.82,2.04639684106614,,,3.95561987457791
39,2.5,35.6,15.6,1.19,1.089,,,,,,,,,,,
39,3,32.2,13.7,1.63,1.128,,,,,30.8,3.2,,,,,
39,3.5,30.9,11.6,1.77,1.089,,,,,,,,,,,
39,7.5,36.6,16.4,1.6,1.324,0.5,,,,,,,,,,
39,10,40.1,18.5,1.36,1.323,0.55,,,,36.7,4.6,,,,,
39,14,43.9,20.7,1.16,1.353,,,,,38.9,5.4,,,,,
39,17,46.6,22.3,1.43,1.603,0.59,,28,,,,,,,,
39,20,46.2,22.3,0.79,1.224,,,,,45.6,4.8,,,,,
39,23,43.2,19.4,0.94,1.2,0.52,,,,,,,,,,
39,3,28.1,10.8,2.19,1.129,,,,,,,,,,,
39,7.5,37.9,17,1.27,1.186,,,,,,,,,,,
39,9,39.4,18.4,1.54,1.378,,,,,,,,,,,
39,11,41.1,19.6,1.35,1.37,,,,,,,,,,,
39,13,40.2,18.3,1.42,1.384,,,,,,,,,,,
39,15,44.6,20.5,1.13,1.369,,,,,,,,,,,
39,17,44.2,21.9,1.09,1.336,,,,,,,,,,,
39,19,44.1,20.8,0.98,1.283,,,,,,,,,,,
39,21,42.1,20.3,1.03,1.242,,,,,,,,,,,
39,23,44.5,23.6,0.89,1.216,,,,,,,,,,,
39,25,38.5,17.4,1.03,1.164,,,,,,,,,,,
39,8,32.5,13,1.28,1.024,,,,,,,,,,,
39,13,41.1,20.1,1.25,1.322,,,,,,,,,,,
39,16,50.1,23,1.22,1.554,,,,,,,,,,,
39,19,39.3,18.7,1.31,1.285,,,,,,,,,,,
39,22,44.4,20.7,0.77,1.158,,,,,,,,,,,
39,4,,15.6,,1.35,,41.5,,,,,0.44,0.409674234945706,,,10.6024096385542
39,9,,13.7,,1.22,,81.5,,,,,0.71,0.804540967423494,,,8.71165644171779
39,13,,22.6,,1.41,,110.5,,,,,0.63,1.09081934846989,,,5.70135746606335
39,17,,23.7,,1.4,,138.9,,,,,0.71,1.37117472852912,,,5.11159107271418
39,21,,20,,1.27,,168.1,,,,,0.85,1.65942744323791,,,5.05651397977394
39,25,,15.2,,1.07,,199.5,,,,,0.92,1.96939782823297,,,4.61152882205514
39,4,,13.4,,1.04,,37.9,,,,,0.4,0.374136229022705,,,10.5540897097625
39,8,,15.9,,1.19,,70.5,,,,,0.64,0.695952615992103,,,9.07801418439716
39,11,,18.3,,1.39,,93.2,,,,,0.56,0.920039486673248,,,6.00858369098712
39,15,,23.3,,1.42,,121.6,,,,,0.64,1.20039486673248,,,5.26315789473684
39,19,,23.8,,1.4,,150.1,,,,,0.78,1.4817374136229,,,5.19653564290473
39,23,,23.9,,1.42,,178.5,,,,,0.92,1.76209279368213,,,5.15406162464986
39,3,,12.6,,1.19,,35,,,,,0.32,0.345508390918065,,,9.14285714285714
39,4.5,,13.3,,1.1,,46.9,,,,,0.64,0.462981243830207,,,13.6460554371002
39,11,,17.6,,1.47,,98.2,,,,,0.56,0.969397828232971,,,5.70264765784114
39,15,,21.2,,1.46,,126.5,,,,,0.64,1.24876604146101,,,5.05928853754941
39,19,,21.5,,1.34,,154.8,,,,,0.78,1.52813425468904,,,5.03875968992248
39,23,,22.9,,1.39,,184.2,,,,,0.92,1.81836130306022,,,4.99457111834962
39,27,,17.6,,1.21,,214,,,,,1.04,2.11253701875617,,,4.85981308411215
40,5,,11.5,,1.06,,52.9,,,,,,0.522211253701876,,,
40,7.5,,14.6,,1.1,,73.3,,,,,,0.723593287265548,,,
40,10.5,,19.4,,1.55,,98,,,,,,0.967423494570582,,,
40,15,,22.5,,1.49,,128.6,,,,,,1.26949654491609,,,
40,20,,19.6,,1.34,,162.6,,,,,,1.60513326752221,,,
40,4,,14.4,,1.19,,45.8,,,,,,0.452122408687068,,,
40,5,,12.7,,1.06,,53.8,,,,,,0.531095755182626,,,
40,8,,14.8,,1.16,,78.8,,,,,,0.777887462981244,,,
40,9,,,,0.79,,87.3,,,,,,0.861796643632774,,,
40,10,,18.5,,1.32,,95.9,,,,,,0.946692991115499,,,
40,11,,20.4,,1.34,,103,,,,,,1.01678183613031,,,
40,12,,20.9,,1.4,,110.1,,,,,,1.08687068114511,,,
40,13,,22.2,,1.59,,117.2,,,,,,1.15695952615992,,,
40,14,,24,,1.48,,124.3,,,,,,1.22704837117473,,,
40,15,,18.2,,1.35,,131.4,,,,,,1.29713721618954,,,
40,16,,18.6,,1.36,,138.5,,,,,,1.36722606120434,,,
40,17,,18.1,,1.41,,145.6,,,,,,1.43731490621915,,,
40,18,,21.6,,1.44,,152.7,,,,,,1.50740375123396,,,
40,19,,22.2,,1.46,,159.8,,,,,,1.57749259624877,,,
40,20,,22.2,,1.37,,166.9,,,,,,1.64758144126357,,,
40,21,,21.6,,1.43,,174.1,,,,,,1.71865745310958,,,
40,22,,18.6,,1.21,,181.6,,,,,,1.79269496544916,,,
40,3.5,,12.2,,0.89,,37.9,,,,,,0.374136229022705,,,
40,4.5,,12.4,,1.08,,46.4,,,,,,0.458045409674235,,,
40,9.3,,16.8,,1.3,,86.3,,,,,,0.851924975320829,,,
40,12,,20.5,,1.31,,106,,,,,,1.04639684106614,,,
40,15,,22.3,,1.37,,127.8,,,,,,1.26159921026654,,,
40,18,,20.3,,1.4,,149.6,,,,,,1.47680157946693,,,
40,21,,18.7,,1.17,,172.3,,,,,,1.70088845014808,,,
40,24,,15.6,,0.98,,197,,,,,,1.94471865745311,,,
40,3,,15.1,,1.11,,,,,,,,,,,
40,5,,14.2,,1.08,,,,,,,,,,,
40,7,,14.2,,1.11,,,,,,,,,,,
40,9,,18,,1.45,,,,,,,,,,,
40,13,,19.1,,1.39,,,,,,,,,,,
40,17,,20.1,,1.42,,,,,,,,,,,
40,21,,23.1,,1.31,,,,,,,,,,,
40,24,,13.9,,0.97,,,,,,,,,,,
40,3.5,,13.8,,1.19,,40.5,,,,,,0.399802566633761,,,
40,4.5,,10.8,,1.12,,48.4,,,,,,0.477788746298124,,,
40,7.5,,12,,1.02,,73.7,,,,,,0.727541954590326,,,
40,9,,14.9,,1.19,,85.8,,,,,,0.846989141164857,,,
40,12,,19,,1.38,,107.8,,,,,,1.06416584402764,,,
40,15,,19.6,,1.44,,129,,,,,,1.27344521224087,,,
40,18,,24,,1.42,,150.3,,,,,,1.48371174728529,,,
40,21,,20.1,,1.29,,172.5,,,,,,1.70286278381046,,,
40,24,,13.5,,0.94,,196.7,,,,,,1.94175715695953,,,
40,5,,11.2,,1.14,,53.4,,,,,,0.527147087857848,,,
40,9,,15.7,,1.18,,86.3,,,,,,0.851924975320829,,,
40,13,,17.6,,1.35,,115.3,,,,,,1.13820335636723,,,
40,17,,19.7,,1.44,,143.8,,,,,,1.41954590325765,,,
40,21,,21.2,,1.36,,172.5,,,,,,1.70286278381046,,,
40,3,,12,,1.12,,42.9,,,,,,0.423494570582428,,,
40,4,,10.4,,1.06,,50.8,,,,,,0.501480750246792,,,
40,5,,13.1,,1.08,,58.8,,,,,,0.580454096742349,,,
40,6,,16.8,,1.21,,66.8,,,,,,0.659427443237907,,,
40,7,,15.6,,1.18,,75.3,,,,,,0.743336623889437,,,
40,8,,14.1,,1.11,,83.1,,,,,,0.820335636722606,,,
40,9,,16.9,,1.19,,91,,,,,,0.898321816386969,,,
40,10,,24.5,,1.61,,98.3,,,,,,0.970384995064166,,,
40,11,,22.7,,1.44,,105.4,,,,,,1.04047384007897,,,
40,12,,20.5,,1.31,,112.5,,,,,,1.11056268509378,,,
40,13,,18.1,,1.45,,119.6,,,,,,1.18065153010859,,,
40,14,,22.2,,1.37,,126.7,,,,,,1.2507403751234,,,
40,15,,25.1,,1.41,,133.7,,,,,,1.31984205330701,,,
40,16,,21.8,,1.41,,140.8,,,,,,1.38993089832182,,,
40,17,,20,,1.42,,147.9,,,,,,1.46001974333662,,,
40,18,,22.8,,1.45,,155,,,,,,1.53010858835143,,,
40,19,,20.7,,1.43,,162,,,,,,1.59921026653504,,,
40,20,,21.3,,1.37,,169.1,,,,,,1.66929911154985,,,
